score,SentiStrength-posScore,SentiStrength-negScore,mpqa-posCount,mpqa-negCount,BingLiu-posCount,BingLiu-negCount,AFINN-posScore,AFINN-negScore,S140-posScore,S140-negScore,NRC-Hash-Sent-posScore,NRC-Hash-Sent-negScore,NRC-10-anger,NRC-10-anticipation,NRC-10-disgust,NRC-10-fear,NRC-10-joy,NRC-10-sadness,NRC-10-surprise,NRC-10-trust,NRC-10-negative,NRC-10-positive,NRC-10-Expanded-anger,NRC-10-Expanded-anticipation,NRC-10-Expanded-disgust,NRC-10-Expanded-fear,NRC-10-Expanded-joy,NRC-10-Expanded-sadness,NRC-10-Expanded-surprise,NRC-10-Expanded-trust,NRC-10-Expanded-negative,NRC-10-Expanded-positive,NRC-Hash-Emo-anger,NRC-Hash-Emo-anticipation,NRC-Hash-Emo-disgust,NRC-Hash-Emo-fear,NRC-Hash-Emo-joy,NRC-Hash-Emo-sadness,NRC-Hash-Emo-surprise,NRC-Hash-Emo-trust,SentiWordnet-posScore,SentiWordnet-negScore,Emoticons-posScore,Emoticons-negScore,Negation-negationCount
0.333,3,-4,1,1,0,1,2,-2,2.253,-1.254,0.7,-2.79,1,0,0,0,1,0,0,2,1,2,0.783468,0.469788,0.841776,0.664446,0.575813,0.308823,0.346236,0.478614,3.243854,1.513265,1.433972,1.707519,0.562078,0.018697,0.156472,0.037499,0.281279,0.704715,1.460742,-0.577083,0,0,0
0.333,3,-1,1,0,1,0,3,0,2.247,-1.298,1.316,-0.769,0,0,0,0,0,0,0,0,0,0,0.240981,0.197028,0.079529,0.148311,0.359595,0.051327,0.180721,0.314008,0.675807,0.826921,0.087242,1.193164,0.213003,0.080151,0.807307,0.097968,0.925955,0.372358,0.584573,0,0,0,0
0.333,1,-4,2,1,0,1,1,-1,2.226,-6.545,1.989,-7.446,1,0,1,1,0,0,0,0,1,0,1.33321,0.962806,1.360814,1.218957,0.492676,0.959645,0.706512,0.961463,5.927864,1.539091,2.552681,0.877348,3.550037,0.822688,0,1.138386,0.311212,0.034568,1.145982,-1.621776,0,0,3
0.333,1,-1,0,1,0,0,0,0,1.502,-3.862,3.146,-5.16,0,0,2,0,0,0,0,0,2,0,1.98888,0.758006,1.205791,1.622487,0.62273,1.042052,0.66713,0.880898,5.585961,1.915753,0.129875,0.470537,0.366186,0.303722,0.77067,0,1.708335,0,0.818213,-0.845833,0,0,0
0.333,3,-1,1,0,1,2,3,0,2.065,-1.696,2.768,-0.798,0,1,0,0,1,0,1,1,0,1,0.392531,0.292014,0.469785,0.261653,0.361571,0.153172,0.142098,0.270476,1.82234,0.963159,0.233904,0.802394,1.503824,0,0.54756,0.141006,0.522722,0,2.58564,-0.235119,0,0,0
0.296,1,-1,0,1,0,1,0,0,0.17,-1.493,0.932,-1.047,0,0,0,0,0,0,0,0,0,0,0.823332,0.414662,0.514854,0.575859,0.387189,0.329082,0.354123,0.423309,2.557099,1.014166,1.129163,0,0,0.042411,0.12838,0,0.145938,0,0.416667,-0.1875,0,0,0
0.333,2,-4,2,3,2,3,4,-3,4.178,-2.519,1.609,-4.078,1,1,0,0,0,0,1,1,2,3,0.275171,0.315236,0.186404,0.257555,0.238248,0.141282,0.161475,0.377906,0.959174,0.996397,1.959071,0.254036,1.288809,0.220048,0.030706,0.445457,0.527396,0.127171,1.254167,-0.822917,0,0,1
0.333,1,-3,0,1,0,1,0,-2,1.574,-1.738,1.108,-5.074,2,0,1,0,0,0,0,0,2,0,0.488361,0.439768,0.214072,0.341762,0.433677,0.208268,0.235609,0.711316,1.313806,1.492428,0.843233,0,0.933743,0.039208,0.011411,0,0.162509,1.066747,0.046875,-0.55683,0,0,1
0.333,1,-4,1,1,0,1,0,-1,4.857,-3.409,4.019,-4.222,0,0,0,0,0,0,0,0,0,1,1.759683,1.110317,1.64302,1.476412,0.76292,0.741834,0.630034,1.443729,6.361872,3.168252,1.70087,1.119713,0.388362,0.566673,0.58382,0.223482,1.731779,1.02757,0.958333,-1.566071,0,0,0
0.333,1,-4,0,1,0,1,0,-2,1.824,0,2.056,-1.281,1,0,0,0,0,0,0,0,1,0,0.334407,0.367571,0.082235,0.205196,0.361494,0.188424,0.224231,0.488688,0.618379,0.824795,1.328035,0,0.022884,0.222618,0.00332,0,0.429107,0.321688,0,-0.40058,0,0,0
0.333,1,-4,0,2,1,1,0,-3,3.532,-1.968,2.694,-2.896,1,0,1,0,0,0,0,0,1,0,0.918596,1.208525,0.621607,0.8223,0.897149,0.283179,0.77526,0.858935,3.11364,2.304425,1.471092,2.499585,0.52503,1.856944,0,0.117649,0.239265,0.504806,0.793263,-0.21875,0,0,0
0.341,2,-1,2,0,2,0,6,0,4.998,-1.392,2.689,-3.128,0,2,0,0,2,0,0,2,0,2,0.74823,0.790607,0.351653,0.57043,0.784288,0.43996,0.567055,0.945555,2.396489,1.347955,0.660175,0.158037,0.240404,0.156123,3.513756,0.413074,0.289289,0,1.718651,-0.4375,0,0,1
0.333,3,-4,1,4,1,3,4,-8,2.797,-8.752,1.234,-7.532,2,0,2,1,2,1,1,0,2,2,1.012919,0.761768,0.816324,0.907118,0.606283,0.647478,0.597838,1.087504,4.068654,2.295055,3.287644,0.324077,1.743199,0,1.295412,1.896823,0.049481,0.331603,1.402083,-1.173115,0,0,0
0.312,1,-1,1,0,0,0,0,0,2.367,-2.303,0.306,-1.945,0,0,0,0,0,0,0,0,0,0,0.409414,0.290915,0.547541,0.470693,0.252928,0.185205,0.215558,0.375948,1.720827,0.805933,0.490989,0,0.26776,0.542688,0,0.00834,0.028781,0.166457,0.687744,-0.779221,0,0,1
0.312,3,-1,1,0,1,1,0,0,4.21,-3.389,7.796,-1.657,0,0,0,0,1,0,0,0,1,1,1.317606,0.777755,1.21346,1.097272,0.742428,0.506287,0.4632,0.859835,4.696707,2.227119,0.438294,0,3.875371,0.483216,0.768017,0,1.886572,0.610383,1.1125,-0.401786,0,0,0
0.312,2,-3,0,2,0,2,2,-2,0.062,-2.773,0.084,-6.015,1,0,0,1,1,1,0,1,2,1,0.758978,0.45889,0.278286,0.740243,0.334246,0.412507,0.341606,0.487633,1.870587,1.004609,1.456194,0,0.807686,1.53752,0,0.392455,0.049374,0.323722,0.524306,-0.854167,0,0,0
0.312,3,-5,0,0,0,0,0,0,0.828,-0.26,7.447,-2.868,0,1,0,0,0,0,0,0,0,0,0.711493,0.573285,0.313661,0.88952,0.47759,0.476117,0.294934,0.387027,2.086324,0.896972,1.42281,1.5303,0.491269,4.061268,5.194294,0.644595,0,5.692029,0.231845,0,0,0,0
0.312,1,-1,0,1,0,1,0,0,1.867,-0.316,3.399,-0.437,1,0,0,1,0,0,0,0,1,0,0.453196,0.310669,0.324652,0.691299,0.264844,0.154712,0.228125,0.43287,1.1342,0.898609,0.25126,0.66438,0.333298,0.095656,0.504358,0.258924,1.267136,0,0.03125,-1.685417,0,0,0
0.172,1,-4,1,5,0,4,0,-2,3.272,-5.862,4.163,-1.639,2,0,1,1,0,3,0,2,4,0,0.818903,0.680629,0.775225,0.784195,0.463275,0.247797,0.313848,0.673174,2.839184,1.435819,0.259541,0.139854,0.010431,2.274383,0.996544,3.775108,0.051586,0.903952,0.585863,-3.114583,0,0,0
0.312,2,-4,2,3,2,3,4,-3,4.178,-2.519,1.609,-4.292,1,1,0,0,0,0,1,1,2,3,0.275171,0.315236,0.186404,0.257555,0.238248,0.141282,0.161475,0.377906,0.959174,0.996397,3.381882,0.254036,1.288809,0.220048,0.030706,0.445457,0.527396,0.127171,1.254167,-0.822917,0,0,1
0.389,2,-4,0,5,0,3,6,-2,2.017,-4.067,1.755,-4.848,3,0,1,2,0,3,0,0,4,0,0.784646,0.29032,0.912744,0.612891,0.253113,0.371941,0.207474,0.380035,3.364207,0.888416,3.535502,0.496182,2.232299,0.390805,0,0.048435,0.49463,0,0.411592,-1.40625,0,0,0
0.312,1,-1,2,1,0,1,0,-1,2.25,-0.971,2.484,-1.741,0,0,0,0,0,0,0,0,1,0,0.773576,0.670967,0.412715,0.614082,0.528676,0.281709,0.453264,0.792277,2.399458,1.52049,0.433534,0.619014,0.540593,0.202754,0,0,1.548156,0.107397,1.906548,-0.458333,0,0,0
0.312,2,-2,0,0,0,0,0,0,5.543,-2.496,6.426,-7.078,0,0,0,0,0,0,0,0,0,0,0.585368,0.807737,0.515293,0.70028,0.987323,0.30795,0.434345,1.149175,2.735228,2.876106,1.448317,0.37426,2.169211,0.011449,2.312937,1.726862,0,1.927224,0.676023,-0.041667,0,0,2
0.312,1,-1,0,0,0,0,0,0,1.84,-0.112,2.087,-0.214,0,0,0,0,0,0,0,0,0,0,0.116573,0.140183,0.028859,0.059371,0.095187,0.024317,0.127139,0.157212,0.337298,0.356426,0.087242,0,0.13732,0,0,0,0.230098,0,0.09499,0,0,0,0
0.33,1,-1,0,1,0,1,0,0,0.673,-1.276,3.114,-1.442,0,0,0,0,0,0,0,1,0,0,0.387378,0.329804,0.375602,0.33943,0.172305,0.232615,0.146362,0.187432,1.428467,0.533204,1.081609,1.376938,0.030925,0.329557,0.259406,0,0.106417,0,0.384722,-0.229167,0,0,0
0.312,3,-3,0,0,0,0,0,0,2.083,-1.344,5.439,-4.886,0,0,0,0,0,0,0,0,0,0,1.038467,0.771848,1.014108,0.955873,0.671852,0.446117,0.542679,1.048028,4.315186,2.155013,0.987634,0.08118,2.662226,0,0,0.300259,1.436495,1.26894,0.2625,-0.333333,0,0,1
0.312,1,-1,0,1,0,1,0,0,3.128,-0.251,0.814,-2.496,1,0,0,1,0,0,0,0,1,0,0.46855,0.437718,0.314457,0.343353,0.272568,0.140442,0.239785,0.483726,1.321514,0.69378,0.834843,1.798337,0.305084,0.658483,0.288061,0,0.7602,0.096614,0.5,-0.040451,0,0,0
0.312,1,-1,3,2,1,1,3,0,0.952,-2.949,0.639,-2.494,1,0,0,1,0,0,0,0,1,0,0.790273,0.653276,0.913402,0.888232,0.365039,0.447642,0.477961,0.527143,3.195143,0.985539,1.601074,0.816717,0.245608,0.679153,0.188926,0.612014,0.654995,0,2.01994,-0.313988,0,0,0
0.312,1,-3,0,0,0,0,0,-2,1.222,-1.746,0.701,-9.46,1,0,1,1,0,1,0,0,1,0,0.841195,0.664974,0.378362,0.67908,0.395115,0.271637,0.436214,0.823721,2.631477,1.629263,0.212934,0.884416,0.729071,0.807661,0,0.437185,0.264207,0.349431,0.5,-0.467361,0,0,0
0.312,3,-1,2,1,3,1,8,-1,7.205,-3.447,7.492,-9.403,0,0,0,0,0,0,0,0,0,0,1.066871,1.752614,0.806274,0.890955,2.982683,0.547662,1.15163,2.156841,3.832866,4.668358,0.009203,0.061206,1.027884,0.694852,3.728368,0.751555,2.982388,0.09886,0.520833,-0.275,0,0,1
0.312,1,-4,0,1,0,1,0,0,0.183,-0.662,1.632,-0.627,1,0,0,1,0,1,0,0,1,0,0.740779,0.274453,0.224807,0.582469,0.218673,0.148944,0.294821,0.359538,1.626921,0.736543,2.592426,0.119991,0,0.068298,0.619082,0.148301,0,0,0.272024,-0.222917,0,0,0
0.312,3,-2,2,1,2,1,5,-2,2.427,-1.012,3.293,-0.06,1,2,0,1,1,0,1,0,1,1,0.207896,0.181126,0.269205,0.214425,0.344116,0.078957,0.082822,0.236502,0.732679,0.840656,0.210675,0.412053,0,0.183271,1.634633,0,0.387413,0.779661,1.560417,-0.375,0,0,0
0.312,1,-2,2,0,1,1,0,0,1.937,-4.501,3.847,-1.227,0,0,0,0,0,1,0,0,1,0,1.305429,0.88843,1.167085,1.607829,0.468644,0.951618,0.391962,0.726632,4.644568,1.594135,2.810406,1.541759,0.026779,0.566135,0.028218,0.0907,0.175641,0.519566,0.302427,-0.827083,0,0,0
0.312,1,-1,1,1,0,1,0,0,0.713,-1.498,2.067,-3.724,1,1,1,1,0,1,1,1,1,0,0.303152,0.270994,0.319728,0.314128,0.220407,0.122929,0.116557,0.395935,1.564727,0.708034,0.262844,1.622763,0,1.904862,0.549983,0.087795,0.503907,0,0,-0.973074,0,0,0
0.312,2,-1,2,1,1,1,0,0,2.383,-0.378,2.14,-0.47,1,0,0,2,0,0,0,0,1,0,0.266008,0.651376,0.301873,0.2939,0.435195,0.10552,0.213341,0.652541,1.190758,1.689582,0.25126,0.356558,0,0.307724,0,0,0.842316,0.019298,1.716092,-1.685417,0,0,0
0.312,1,-2,0,0,0,0,0,0,0,-0.947,0.846,-2.281,0,0,0,0,0,0,0,0,0,0,0.167868,0.187695,0.019341,0.040146,0.069636,0.011866,0.125929,0.043037,0.317228,0.14139,1.182775,0,1.114694,0.191523,0,0.141141,0,0,0.139846,0,0,0,1
0.292,1,-2,0,1,0,1,0,-2,0,-1.06,0.015,-0.569,0,0,0,0,0,0,0,0,0,0,0.333459,0.118801,0.439341,0.209948,0.078779,0.65425,0.117383,0.080113,0.948589,0.174152,0.167674,0,0.330331,0.031683,0.069794,0.329732,0,0.520255,0.0625,-0.749405,0,0,1
0.185,2,-1,1,1,1,1,2,-3,3.401,-4.588,3.671,-4.514,1,0,0,0,0,0,0,0,1,0,2.147094,1.023715,2.026238,1.746622,0.766865,0.973748,0.741626,1.618919,6.607501,2.598876,0.637111,0.982785,2.052951,0.380508,1.728338,0.179242,1.179536,0.198681,1.164583,-0.886607,0,0,1
0.292,1,-4,1,1,1,1,2,-5,2.796,-1.875,1.934,-2.071,1,0,1,1,0,1,0,0,1,1,0.513238,0.256068,0.155896,0.626257,0.235152,0.464962,0.116342,0.684277,1.23512,1.200961,0.815988,1.807133,0.463547,0,1.015604,0.125636,1.620426,0,0.041667,-0.666667,0,0,0
0.222,2,-1,1,1,0,2,2,-2,1.232,-0.534,1.535,-2.273,1,0,0,0,0,0,0,0,2,0,0.400729,0.205265,0.35577,0.357434,0.170558,0.157965,0.238241,0.290677,1.628887,0.52558,0.531505,0,0.553791,0,1.580497,0,0,0,1.355713,-0.125,0,0,0
0.182,1,-3,1,0,1,0,2,-2,0.9,-1.628,1.057,-2.411,1,1,1,1,0,1,0,0,1,0,0.510165,0.444902,0.538269,0.51489,0.3378,0.185929,0.181269,0.54246,1.726932,1.440109,0.306336,0.010208,0.691128,0.10434,0.243859,0,1.196873,0.076903,2.921023,-0.4375,0,0,0
0.292,1,-1,0,0,0,1,0,0,2.368,-4.934,0.993,-6.755,0,0,0,0,0,0,0,2,0,1,1.535125,0.782551,1.525735,1.373259,0.548844,0.782544,0.585765,0.847231,5.487841,2.118501,1.587819,3.290622,0.973719,0.624762,0.288968,0.024296,0.629584,0.151293,0.426029,-0.166667,0,0,0
0.292,2,-1,0,0,0,0,3,0,4.01,-1.612,9.168,-3.355,0,1,1,0,1,0,1,1,0,1,0.668958,0.558317,0.37003,0.489354,0.97397,0.410754,0.348581,0.741656,2.547341,1.385329,0.6759,0.852204,0.311577,0.406204,1.021953,0.504046,0.498339,0,0.25,-0.125,3,0,0
0.292,2,-2,3,0,3,0,2,0,2.015,-0.848,2.595,-0.548,0,0,0,0,1,0,0,1,0,2,0.748032,0.289721,0.582461,1.047729,0.162045,0.461444,0.209737,0.358934,2.209094,0.519837,1.569217,0.4435,0,0.105008,0.888081,0.184761,0.191405,0,0.933333,-0.083333,0,0,0
0.357,3,-1,2,0,2,0,7,0,4.247,-0.49,4.741,-1.837,0,1,0,1,1,0,0,0,0,1,0.652553,0.916525,0.400082,0.654438,1.447582,0.328267,0.528077,1.3083,2.22003,3.432324,0.337108,0.038084,0.74509,0,2.526043,0.312289,1.570137,1.188943,1.217614,-0.0625,0,0,0
0.292,1,-1,3,0,0,0,2,0,2.853,-3.707,0.823,-5.821,0,0,0,0,0,0,0,1,0,0,1.752702,1.035995,0.616267,1.003579,0.561754,0.732386,0.573526,1.091717,4.638329,2.118049,1.355018,1.046293,1.985544,0.202449,0,1.314855,1.405308,0.820497,0.443128,-0.456731,0,0,0
0.292,3,-3,2,2,2,2,6,-4,9.086,-3.758,3.143,-4.268,1,1,0,1,2,1,0,1,1,3,1.239269,0.962053,0.892393,1.035472,0.858453,1.083312,0.582554,1.236277,3.897952,2.563759,1.490471,0,1.289345,0.175913,2.412493,0.863283,1.382813,4.657185,3.126684,-2.797917,0,0,2
0.292,1,-1,3,2,1,1,3,0,0.952,-2.949,0.639,-2.494,1,0,0,1,0,0,0,0,1,0,0.790273,0.653276,0.913402,0.888232,0.365039,0.447642,0.477961,0.527143,3.195143,0.985539,1.601074,0.816717,0.245608,0.679153,0.188926,0.612014,0.654995,0,2.01994,-0.313988,0,0,0
0.304,2,-1,1,1,0,1,2,0,4.931,-3.728,3.805,-4.453,0,0,0,0,0,1,0,0,1,0,1.242825,1.15292,0.799526,1.074873,1.238918,0.640963,0.65752,1.954191,5.207981,3.94947,0.371953,0.379418,2.370056,0.156123,1.873303,0.117916,0.333514,1.541458,0.839642,-1.450595,0,0,1
0.292,1,-1,1,0,1,0,0,0,1.535,-0.307,3.277,-0.592,0,0,0,0,0,0,0,0,0,1,0.194324,0.155437,0.29045,0.24031,0.146802,0.1133,0.138321,0.242482,0.780352,0.582355,0.023671,0.101921,0.088092,0,0.818357,0,0.081137,0,0.366919,-0.041667,0,0,0
0.292,1,-1,0,0,0,0,0,0,0.956,-0.496,1.245,-0.6,0,0,0,0,0,0,0,0,0,0,0.143936,0.325473,0.109862,0.122458,0.179478,0.061498,0.112963,0.228915,0.728833,0.898515,0.569863,0.54218,0.126235,0.400311,0.213647,0,0,0,0.206548,-0.1375,0,0,0
0.271,1,-1,0,0,0,0,0,0,0.802,-0.86,2.73,-0.772,0,0,0,0,0,0,0,1,0,0,0.37528,0.361252,0.301087,0.283765,0.302045,0.164382,0.230268,0.409606,1.79561,1.084154,0.18977,0.232145,0.269336,0.138215,0.519625,0.061098,0,0,0.3125,-0.366667,0,0,0
0.271,1,-1,0,0,0,0,0,0,0,-0.593,0.309,-0.214,0,0,0,0,0,0,0,0,0,0,0.368632,0.243716,0.152423,0.204816,0.275144,0.103756,0.233057,0.419952,1.132819,0.891488,0.134796,0,0.13732,0,0,0,0.236018,0,0.09499,0,0,0,0
0.271,1,-4,0,1,0,1,0,0,2.496,-2.898,7.128,-0.693,1,0,1,1,0,0,0,0,1,1,0.619532,0.448248,0.572808,0.623859,0.379277,0.521926,0.245975,0.381135,2.623158,1.209291,0.895217,0.255401,1.737825,0.287935,1.668909,0.819247,1.434504,0.211601,0.25,-0.419147,0,0,0
0.271,1,-1,0,0,0,0,0,0,1.95,-0.338,2.594,-1.68,0,0,0,0,0,0,0,0,0,0,0.64643,0.921739,0.46645,0.631296,0.714984,0.257449,0.50861,0.769788,2.191734,2.083131,0.061987,0.639068,0,0.392098,1.116668,0.024296,0.102181,0.620073,0,-0.021635,0,0,0
0.271,3,-4,1,2,1,2,3,-5,3.952,-2.677,2.343,-5.42,0,0,0,0,1,0,1,1,2,1,0.937153,0.551593,0.894119,0.762003,0.450144,0.471348,0.458533,0.759144,3.862933,1.693711,0.753025,0.237596,1.880794,0.562251,1.536506,0.446124,0,2.671013,0.473214,-1.165179,0,0,1
0.271,1,-1,0,1,0,1,0,-1,0.467,-1.837,1.994,-2.685,0,0,0,0,0,0,0,0,0,0,0.675608,0.407578,0.403733,0.570791,0.355919,0.413134,0.361674,0.536709,2.740009,1.213204,0.404909,0,0.254069,0,0,0.409888,0,0,0.058469,-1.123958,0,0,1
0.271,1,-4,0,2,0,1,0,0,0.373,-0.409,1.484,-1.189,1,0,0,1,0,1,0,0,1,0,0.452962,0.347916,0.353405,0.438367,0.242327,0.144504,0.263393,0.385001,1.610237,0.91568,1.349873,0.027056,0.310209,0,0,0.00653,1.281673,0,0,-0.222917,0,0,0
0.271,2,-3,4,2,3,2,6,-1,3.439,-3.282,4.942,-7.776,1,2,0,1,2,0,0,2,2,2,1.269165,0.632171,1.43528,1.406893,0.534526,0.841303,0.506476,1.02172,5.413247,2.222671,1.717281,0.405797,0.666195,0.761598,2.523629,0.430437,0.689539,1.210385,2.425054,-1.132292,0,0,1
0.271,2,-1,0,0,0,0,3,0,3.411,-1.409,0.261,-3.383,0,1,0,0,0,0,0,0,0,0,0.723909,0.435301,0.737891,0.580022,0.397594,0.267659,0.248982,0.655558,2.924742,1.324371,0.123725,0.684554,0.702047,0.01633,0,0.030216,1.135154,1.199317,0.136657,-0.270833,0,0,0
0.271,1,-1,1,1,0,1,0,0,0.753,-1.963,1.272,-1.196,0,0,0,0,0,0,0,0,0,0,0.898569,0.662251,0.935625,0.94116,0.443536,0.399275,0.411526,0.886373,3.406313,1.976061,0.126515,0.281553,0.975405,0.756215,0.390069,0.538492,0.521167,0.447271,0.463095,-1.042614,0,0,0
0.271,1,-1,0,1,0,1,0,-1,1.559,-1.69,2.049,-1.39,1,0,0,1,0,0,0,0,1,0,0.654791,0.61653,1.198559,0.939766,0.508466,0.292496,0.340604,0.601275,2.577876,1.368962,0.436517,0.503487,2.06996,0.591669,0,0,0.038333,0.470886,0.058469,-0.014583,0,0,1
0.271,2,-1,0,0,0,0,3,0,3.253,-0.681,0.729,-1.844,0,0,0,0,0,0,0,0,0,0,0.546073,0.479844,0.440454,0.359005,0.382055,0.129899,0.325872,0.534923,1.92674,1.195101,0,0.581217,0,0.125311,0.504358,0.010592,0.563337,0.103802,0.15625,-0.041667,0,0,0
0.271,1,-1,2,0,1,0,1,0,0.858,-1.325,1.1,-4.533,0,0,0,0,0,0,0,0,0,0,0.297933,0.325927,0.211438,0.200232,0.364772,0.150636,0.175935,0.59498,1.182544,1.035946,0.928321,1.144855,0.607569,0,0.51948,0.337473,0.960042,0,1.393056,-0.125,0,0,0
0.271,3,-1,3,1,3,1,7,0,2.372,-3.602,9.26,-2.706,0,1,0,0,1,1,1,0,1,2,1.568215,0.80984,1.553448,1.698669,0.350355,0.734105,0.506309,0.705195,5.544243,1.406937,0.524743,0.547213,0.620739,1.70299,3.371288,0.104151,0.984466,0.317789,1.959144,-0.612508,0,0,0
0.271,2,-1,1,0,1,0,2,0,4.125,-2.537,1.27,-6.342,0,0,0,0,0,0,0,0,1,0,0.871887,0.652207,0.938702,0.970596,0.678024,0.455894,0.415643,0.954438,3.172993,2.129689,0.625473,2.001431,3.425841,0,1.955537,0.185773,1.575381,0.581768,2.046345,-0.144634,0,0,0
0.271,2,-1,2,1,1,1,0,-1,2.012,-1.773,0.322,-1.631,1,1,1,0,1,0,0,2,2,2,0.469778,0.245904,0.487349,0.362326,0.2224,0.282028,0.218927,0.398865,1.976988,0.87531,0.616904,0,0.071832,0,1.771432,0.333873,0,1.054006,0.495833,-0.572917,0,0,1
0.271,3,-1,2,2,1,2,4,0,5.568,-2.086,7.989,-2.607,0,1,0,0,2,1,0,0,1,3,1.258544,1.222933,1.248415,1.021684,1.299839,0.50526,0.743504,1.301773,5.369823,3.489728,0.817576,0.043601,2.023495,1.10777,3.520286,0.438125,0.519771,0.166457,0.295018,-1.128125,0,0,1
0.271,1,-1,0,0,0,0,0,0,0.594,-1.465,6.375,-0.06,0,0,0,0,0,0,0,0,0,0,0.096749,0.211626,0.066924,0.079169,0.084755,0.070989,0.09413,0.093294,0.572371,0.363096,0.124506,0.404508,0.507008,0.374604,0.335314,0,0.256587,2.307193,0,-0.03125,0,0,0
0.271,1,-3,1,1,0,1,0,0,0.713,-1.498,2.067,-3.724,1,1,1,1,0,1,1,1,1,0,0.303152,0.270994,0.319728,0.314128,0.220407,0.122929,0.116557,0.395935,1.564727,0.708034,0.262844,1.622763,0,1.904862,0.549983,0.087795,0.503907,0,0,-0.973074,0,0,0
0.295,1,-1,1,1,1,1,1,0,0.771,-2.014,0.221,-1.192,1,0,0,0,0,0,0,0,1,0,0.473942,0.460636,0.253554,0.407187,0.227139,0.233854,0.149863,0.344195,1.655816,1.079098,0.988746,0,0,0.194367,0,0.425903,0.309583,1.352552,0.852761,-0.208333,0,0,0
0.189,1,-3,1,0,1,0,0,-2,0.919,-1.749,1.658,-1.659,1,0,0,0,0,0,0,0,1,0,0.303369,0.661099,0.126435,0.337043,0.99014,0.258706,0.183437,1.068735,0.779597,2.131941,0.492923,0.073719,1.144792,0,0.413042,1.308023,0,0.827215,0,-0.316667,0,0,0
0.25,1,-1,0,0,0,0,0,0,0.377,0,0.545,0,0,0,0,0,0,0,0,0,0,0,0.01613,0.147537,0.004162,0.018104,0.015881,0.002315,0.02934,0.090394,0.039145,0.118774,0,0.325091,0,0.652671,0,0,0,0,0.041667,0,0,0,0
0.25,3,-2,2,1,2,1,6,-2,2.424,-0.115,2.589,0,1,2,0,1,1,0,1,0,1,1,0.161636,0.156258,0.223505,0.175202,0.328926,0.055195,0.072776,0.220182,0.484252,0.781065,0.210675,0.245048,0,0.113674,2.410044,0,0.387413,0.536664,1.729167,-0.375,0,0,0
0.25,2,-2,2,1,2,0,3,-1,1.37,-2.111,1.992,-0.917,0,0,0,0,0,0,0,0,0,0,0.884909,0.667366,0.608078,1.120483,0.700875,0.529588,0.34835,0.567616,2.920184,1.318651,1.166302,0.406596,0,0.310824,0.313686,0.045591,0.41176,0,1.091667,-0.317956,0,0,0
0.25,3,-4,1,2,1,2,3,-5,3.952,-2.677,2.821,-5.42,0,0,0,0,1,0,1,1,2,1,0.937153,0.551593,0.894119,0.762003,0.450144,0.471348,0.458533,0.759144,3.862933,1.693711,0.753025,0.237596,1.880794,0.562251,1.536506,0.446124,0,2.671013,0.473214,-1.165179,0,0,1
0.25,2,-2,0,3,0,2,0,-3,2.439,-3.921,1.231,-3.552,1,1,0,2,0,0,0,0,2,0,0.549906,0.453126,0.441798,0.542183,0.425474,0.152159,0.272684,0.785433,1.615097,1.778444,0.69687,0.700867,0,0.214153,0,0.521173,1.132145,0.134473,0.651042,-0.479167,0,0,2
0.25,1,-1,2,1,0,1,0,0,5.582,-1.246,8.517,-1.478,0,0,0,0,0,0,0,0,1,0,1.145784,1.368516,1.115865,1.161668,0.978617,0.486914,0.661538,1.505046,4.885045,3.517524,0.30772,1.658918,1.591169,1.308094,0.91625,0,0.343135,0.75137,1.121569,-0.869003,0,0,0
0.25,2,-4,1,0,1,0,2,0,0.786,-1.461,1.285,-1.318,0,0,0,0,0,0,0,0,0,0,0.730875,0.386708,0.664418,0.66362,0.36687,0.356348,0.209138,0.369525,2.524749,0.810994,1.636598,0.434775,0.245608,0.225223,0,0,0.673645,0,0.76875,0,0,0,0
0.324,2,-1,1,1,1,0,5,0,5.665,-1.343,1.772,-3.797,0,0,0,0,1,0,1,0,0,1,0.878028,0.908177,0.930999,0.952538,1.05553,0.514541,0.524074,1.211349,3.341078,2.722212,0.504155,0.8959,1.087505,0.277421,1.133085,0,0.29981,0.537068,1.341667,-0.208333,0,0,0
0.25,2,-2,1,1,2,1,3,-2,1.846,-1.071,4.786,-2.809,0,0,0,0,0,0,0,0,1,0,0.671594,0.66209,0.64153,0.555846,0.656231,0.373107,0.307859,0.72904,2.719194,1.936461,0.61969,0.039184,0.521305,0.209638,2.182987,0.092744,1.079294,0.53426,1.224302,-2.08006,0,0,0
0.25,2,-1,0,0,0,0,0,0,1.557,-0.212,2.252,-0.3,0,0,0,0,0,0,0,0,0,0,0.435354,0.47044,0.305336,0.329566,0.700936,0.145415,0.359436,0.341785,1.177371,1.264215,0.109419,1.428568,0.115451,0,0.589349,0.285793,0.288283,0.28358,0.025,0,0,0,0
0.229,2,-1,2,1,1,1,2,0,4.478,-2.539,4.627,-3.132,0,0,0,0,0,1,0,0,1,0,1.641113,0.852934,1.874525,1.723367,0.681225,0.961894,0.600413,1.128135,6.541339,2.149086,0,1.504984,3.077727,0.463986,1.450836,1.282061,1.493337,1.0945,0.89375,-0.583333,0,0,0
